Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,SeniorCitizenLabel,ServiceCount,AvgMonthlySpend,ChargeToTenureRatio,CLV,TenureGroup_num,ChargesBand_num,ContractRisk,IsNewCustomer,IsLongTermCustomer,HasNoAddOns,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes
0,0,50,0,1,1,1,35.4,1748.9,0,0,2,34.98,1.012,1748.9,3,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1,0,1,25.2,25.2,1,1,0,25.2,1.0,25.2,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,2,1,1,0,1,45.0,96.45,1,0,0,48.22,0.9332,96.45,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,15,1,2,0,0,75.35,1114.55,0,0,1,74.3,1.0141,1114.55,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,31,1,0,2,0,20.4,609.1,0,0,0,19.65,1.0382,609.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,20.15,20.15,1,0,0,20.15,1.0,20.15,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,66,1,2,0,1,105.0,7133.25,1,0,4,108.08,0.9715,7133.25,3,3,2,0,1,0,1,0,0,1,0,1,1,0,1,1
1,1,0,0,1,2,0,56.05,0.0,0,0,5,56.05,1.0,0.0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0
0,1,3,1,1,0,1,54.7,169.45,1,0,1,56.48,0.9685,169.45,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0
0,0,8,1,0,2,0,20.0,141.6,0,0,0,17.7,1.1299,141.6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,64,1,1,1,1,73.05,4688.65,0,0,4,73.26,0.9971,4688.65,3,2,1,0,1,0,1,0,0,0,1,0,1,0,1,1
1,0,28,1,0,0,0,20.5,563.05,0,0,0,20.11,1.0194,563.05,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,57,1,2,1,1,100.75,5985.0,0,0,3,105.0,0.9595,5985.0,3,3,1,0,1,0,1,0,0,1,0,0,1,0,1,1
1,1,14,1,2,0,1,87.25,1258.6,1,0,2,89.9,0.9705,1258.6,1,2,2,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0,19,1,0,2,1,19.95,373.5,0,0,0,19.66,1.0148,373.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,10,1,2,0,1,79.95,857.2,1,0,1,85.72,0.9327,857.2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,51,0,1,0,1,49.65,2553.35,0,0,3,50.07,0.9916,2553.35,3,1,2,0,1,0,0,1,0,0,0,1,0,0,1,1
1,0,67,1,1,2,0,65.65,4322.85,0,0,3,64.52,1.0175,4322.85,3,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0
1,1,11,1,0,0,1,20.45,250.8,0,0,0,22.8,0.8969,250.8,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,72,0,1,2,0,60.95,4549.05,0,0,5,63.18,0.9647,4549.05,3,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1
1,1,66,1,0,1,1,20.35,1359.5,0,0,0,20.6,0.9879,1359.5,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
0,0,18,1,2,0,1,88.35,1639.3,1,0,2,91.07,0.9701,1639.3,1,2,2,0,0,0,0,1,0,1,0,0,0,1,1,0
0,0,9,1,0,0,1,19.5,178.85,0,0,0,19.87,0.9814,178.85,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,9,1,2,0,1,75.2,633.85,0,0,0,70.43,1.0677,633.85,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,0
1,0,48,1,2,0,1,111.45,5315.1,0,0,5,110.73,1.0065,5315.1,2,3,2,0,0,0,0,0,0,1,1,1,1,0,1,1
0,0,10,1,2,0,0,70.15,735.5,0,0,0,73.55,0.9538,735.5,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,9,1,2,0,1,94.75,889.9,1,0,2,98.88,0.9582,889.9,0,2,2,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0,13,1,2,0,1,95.05,1290.0,1,1,2,99.23,0.9579,1290.0,1,3,2,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,4,1,2,0,0,78.45,330.05,1,0,1,82.51,0.9508,330.05,0,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0
0,0,4,1,2,0,1,70.2,237.95,1,0,0,59.49,1.18,237.95,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,72,1,1,2,0,92.0,6474.4,0,0,6,89.92,1.0231,6474.4,3,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1
1,1,51,1,1,2,0,85.5,4421.95,0,0,6,86.7,0.9862,4421.95,3,2,0,0,1,0,1,0,0,0,1,1,1,1,1,1
1,0,59,0,1,0,1,41.05,2452.7,1,0,2,41.57,0.9875,2452.7,3,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,10,1,2,0,1,85.6,813.85,1,0,1,81.39,1.0517,813.85,0,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,61,1,2,0,1,82.15,4904.85,0,1,1,80.41,1.0216,4904.85,3,2,2,0,1,0,0,1,0,1,0,1,0,0,0,0
0,0,54,1,2,1,0,84.4,4484.05,0,0,3,83.04,1.0164,4484.05,3,2,1,0,1,0,0,1,0,0,1,0,1,1,0,0
0,0,33,1,1,0,1,60.9,2033.85,0,0,2,61.63,0.9882,2033.85,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0
0,0,27,1,0,2,1,20.25,538.2,0,0,0,19.93,1.0161,538.2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,2,0,1,79.2,79.2,1,1,1,79.2,1.0,79.2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,23,1,2,0,0,95.3,2192.9,0,0,3,95.34,0.9996,2192.9,1,3,2,0,0,0,0,0,1,0,0,1,0,0,1,1
0,1,1,1,0,0,0,19.85,19.85,0,0,0,19.85,1.0,19.85,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,45,1,1,2,1,84.35,3858.05,0,0,6,85.73,0.9839,3858.05,2,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1
1,1,39,1,0,2,1,19.85,854.8,0,0,0,21.92,0.9056,854.8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,5,1,1,1,1,70.0,347.4,1,0,3,69.48,1.0075,347.4,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1,1,72,1,1,2,0,82.3,5815.15,0,0,5,80.77,1.0189,5815.15,3,2,0,0,1,0,0,0,0,1,1,1,1,1,1,0
1,1,58,1,1,0,1,66.8,3970.4,0,0,2,68.46,0.9758,3970.4,3,2,2,0,1,0,0,0,0,1,0,1,0,0,1,0
0,0,70,0,1,2,1,44.6,3058.15,0,0,4,43.69,1.0208,3058.15,3,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0
1,1,61,1,2,1,1,98.45,6145.2,0,0,4,100.74,0.9773,6145.2,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,1
0,0,2,1,2,0,0,70.7,129.2,0,0,0,64.6,1.0944,129.2,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,46,1,0,1,0,24.95,1165.9,0,0,0,25.35,0.9842,1165.9,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,1,1,1,0,1,49.95,49.95,1,0,0,49.95,1.0,49.95,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,22,1,2,0,1,69.25,1554.0,1,0,0,70.64,0.9803,1554.0,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,48,1,2,2,1,102.5,4904.25,0,0,5,102.17,1.0032,4904.25,2,3,0,0,0,0,1,0,0,0,1,0,1,1,1,1
0,0,64,1,1,2,0,86.55,5632.55,0,0,5,88.01,0.9834,5632.55,3,2,0,0,1,0,1,0,0,1,0,1,1,1,1,1
1,1,72,1,0,2,0,24.3,1643.25,0,0,0,22.82,1.0649,1643.25,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,1,12,1,1,0,1,58.35,740.55,0,0,2,61.71,0.9456,740.55,0,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0
1,0,34,1,2,0,1,94.25,3217.55,1,1,3,94.63,0.996,3217.55,2,2,2,0,0,0,0,1,0,1,0,1,1,0,0,1
1,1,72,1,1,2,0,68.75,4888.2,0,0,4,67.89,1.0127,4888.2,3,2,0,0,1,0,1,0,0,0,1,1,1,0,0,1
1,0,29,1,2,0,1,85.8,2440.25,0,0,2,84.15,1.0196,2440.25,2,2,2,0,0,0,0,1,0,1,0,1,1,0,0,0
1,1,33,1,0,1,0,20.1,620.55,0,0,0,18.8,1.0691,620.55,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,20.35,20.35,0,0,0,20.35,1.0,20.35,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,62,1,2,1,1,110.8,6840.95,0,0,5,110.34,1.0042,6840.95,3,3,1,0,1,0,0,1,0,1,0,1,1,1,1,1
1,0,41,1,1,1,1,73.0,3001.2,1,0,3,73.2,0.9973,3001.2,2,2,1,0,0,0,0,1,0,1,0,0,1,0,1,1
0,0,64,1,2,1,1,100.05,6254.2,1,0,3,97.72,1.0238,6254.2,3,3,1,0,1,0,1,0,0,1,0,0,1,0,1,1
0,0,4,1,2,0,1,82.85,319.6,0,0,2,79.9,1.0369,319.6,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1
0,0,24,1,2,0,1,84.35,1938.05,0,0,2,80.75,1.0446,1938.05,1,2,2,0,0,0,0,1,0,1,1,0,0,1,0,0
1,1,14,1,0,1,0,19.55,294.5,0,0,0,21.04,0.9292,294.5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,3,1,0,0,0,19.95,58.3,0,0,0,19.43,1.0268,58.3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,1,2,0,1,99.8,442.85,1,1,4,110.71,0.9015,442.85,0,3,2,1,0,0,1,0,0,0,0,1,1,0,1,1
0,1,18,0,1,0,1,35.0,553.0,1,0,1,30.72,1.1393,553.0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,8,1,1,0,1,66.25,546.45,0,0,2,68.31,0.9698,546.45,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0,35,1,0,2,0,23.3,797.1,0,0,0,22.77,1.0233,797.1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,1,2,0,0,76.0,76.0,1,0,0,76.0,1.0,76.0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,66,1,0,2,1,25.3,1673.8,0,0,0,25.36,0.9976,1673.8,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
0,1,8,0,1,2,1,44.55,343.45,0,0,3,42.93,1.0377,343.45,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1,0,71,1,2,1,1,104.1,7412.25,0,0,4,104.4,0.9971,7412.25,3,3,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,1,43,1,2,0,1,92.55,4039.0,0,0,2,93.93,0.9853,4039.0,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,2,1,2,0,1,93.85,170.85,1,1,2,85.42,1.0987,170.85,0,2,2,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0,29,1,2,0,1,101.45,2948.6,0,1,4,101.68,0.9977,2948.6,2,3,2,0,0,0,0,0,0,0,0,1,1,0,1,1
1,0,15,1,2,0,1,84.3,1308.4,1,0,2,87.23,0.9664,1308.4,1,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0
1,1,65,1,2,2,0,94.55,6078.75,0,0,4,93.52,1.011,6078.75,3,2,0,0,1,0,1,0,0,1,1,1,1,1,0,0
0,0,35,1,2,0,0,95.5,3418.2,0,0,3,97.66,0.9779,3418.2,2,3,2,0,0,0,0,1,0,1,0,0,1,1,1,0
0,0,64,1,2,1,1,100.3,6603.8,0,0,4,103.18,0.9721,6603.8,3,3,1,0,1,0,1,0,0,0,1,1,0,0,1,1
1,1,58,0,1,2,1,55.5,3166.9,0,0,4,54.6,1.0165,3166.9,3,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
0,0,18,1,1,0,1,49.85,865.75,0,1,1,48.1,1.0364,865.75,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,67,1,2,0,1,89.55,6373.1,0,0,2,95.12,0.9414,6373.1,3,2,2,0,1,0,0,0,0,1,0,1,0,0,0,1
1,1,63,1,0,2,1,19.15,1177.05,0,0,0,18.68,1.0252,1177.05,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1,0,60,1,2,0,1,99.8,5985.75,0,0,3,99.76,1.0004,5985.75,3,3,2,0,1,0,0,1,0,1,0,1,0,0,1,1
0,0,9,1,2,0,1,84.4,732.5,1,1,1,81.39,1.037,732.5,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1
1,1,70,1,2,2,1,113.05,7869.05,0,0,6,112.42,1.0056,7869.05,3,3,0,0,1,0,1,0,0,1,1,1,1,1,1,1
1,0,15,1,2,0,1,101.1,1504.05,1,0,3,100.27,1.0083,1504.05,1,3,2,0,0,0,0,1,0,1,0,0,1,0,1,1
0,1,48,1,0,1,0,19.95,936.7,0,0,0,19.51,1.0226,936.7,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,12,1,1,0,1,74.15,741.4,0,0,4,61.78,1.2002,741.4,0,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1
1,0,71,1,2,1,1,92.0,6585.2,0,1,4,92.75,0.9919,6585.2,3,2,1,0,1,0,0,1,0,1,1,1,1,1,0,0
0,0,44,1,2,0,0,73.85,3122.4,0,1,1,70.96,1.0407,3122.4,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1,0,1,50.45,50.45,1,0,0,50.45,1.0,50.45,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,45,1,0,2,0,24.45,1088.25,0,0,0,24.18,1.0112,1088.25,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,23,1,0,1,0,24.8,615.35,0,0,0,26.75,0.9271,615.35,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1,0,43,1,1,1,1,64.85,2908.2,0,0,2,67.63,0.9589,2908.2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,35,1,0,0,0,20.75,739.9,0,0,0,21.14,0.9816,739.9,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,9,1,1,0,1,68.95,593.85,0,0,4,65.98,1.045,593.85,0,2,2,1,0,0,0,0,1,0,1,1,0,1,1,0
0,0,12,1,2,0,1,99.95,1132.75,1,0,3,94.4,1.0588,1132.75,0,3,2,1,0,0,0,0,1,1,0,0,0,1,1,1
1,0,65,1,2,0,1,109.4,7227.45,0,1,5,111.19,0.9839,7227.45,3,3,2,0,1,0,1,0,0,1,1,1,1,0,1,1
0,0,2,1,2,0,1,91.4,193.6,1,0,2,96.8,0.9442,193.6,0,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,27,1,1,0,0,49.0,1291.35,0,0,0,47.83,1.0245,1291.35,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0
0,0,40,1,1,1,1,50.25,2023.55,0,0,1,50.59,0.9933,2023.55,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,5,1,2,0,1,75.55,349.65,1,1,1,69.93,1.0804,349.65,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1,8,1,0,1,0,19.9,153.95,0,0,0,19.24,1.0343,153.95,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1,0,58,1,2,1,1,97.8,5458.8,0,1,3,94.12,1.0391,5458.8,3,3,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1,1,52,1,2,1,0,100.3,5244.45,0,0,4,100.85,0.9945,5244.45,3,3,1,0,1,0,0,1,0,0,1,0,1,0,1,1
1,0,3,1,1,0,1,55.8,154.55,0,0,2,51.52,1.0831,154.55,0,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,41,1,2,2,1,111.15,4507.15,0,0,6,109.93,1.0111,4507.15,2,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1
0,0,20,1,2,0,1,98.55,2031.95,0,0,3,101.6,0.97,2031.95,1,3,2,0,0,0,0,0,1,1,0,0,0,1,1,1
0,1,1,1,1,0,1,50.05,50.05,0,0,0,50.05,1.0,50.05,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0
0,1,4,1,2,0,0,80.8,332.45,1,0,1,83.11,0.9722,332.45,0,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0
0,0,23,1,0,0,0,20.85,473.9,0,0,0,20.6,1.0121,473.9,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,6,1,0,0,0,19.5,106.8,0,1,0,17.8,1.0955,106.8,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,8,1,0,0,1,19.35,152.6,0,0,0,19.08,1.0142,152.6,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,18,1,1,0,0,69.5,1199.4,0,0,3,66.63,1.0431,1199.4,1,2,2,0,0,0,0,0,1,1,1,0,1,0,1,0
0,0,52,0,1,0,1,48.8,2555.05,0,1,3,49.14,0.9931,2555.05,3,1,2,0,1,0,1,0,0,0,1,0,0,0,1,1
0,0,31,1,2,0,1,94.5,2979.2,0,0,3,96.1,0.9834,2979.2,2,2,2,0,0,0,0,1,0,0,0,1,0,0,1,1
1,1,29,1,0,0,1,20.65,654.85,0,0,0,22.58,0.9145,654.85,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,36,1,2,2,1,106.05,3834.4,0,0,5,106.51,0.9957,3834.4,2,3,0,0,0,0,1,0,0,1,1,1,1,1,0,1
1,0,16,1,2,0,1,100.0,1534.75,1,0,3,95.92,1.0425,1534.75,1,3,2,0,0,0,0,1,0,1,0,1,0,0,1,1
1,0,42,1,2,1,1,108.3,4586.15,0,0,4,109.19,0.9918,4586.15,2,3,1,0,0,0,0,1,0,1,0,0,1,1,1,1
0,0,1,1,0,0,0,20.55,20.55,1,0,0,20.55,1.0,20.55,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,60,1,2,2,1,99.65,5941.05,0,0,4,99.02,1.0064,5941.05,3,3,0,0,1,0,0,1,0,0,0,1,1,0,1,1
0,0,5,1,2,0,1,85.3,424.15,1,0,2,84.83,1.0055,424.15,0,2,2,1,0,0,0,1,0,1,0,1,1,0,0,0
1,0,22,1,2,0,0,95.9,2234.95,0,0,3,101.59,0.944,2234.95,1,3,2,0,0,0,1,0,0,1,1,0,0,1,1,0
1,0,36,1,0,1,0,20.0,666.75,0,0,0,18.52,1.0799,666.75,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,4,1,2,0,0,70.4,281.0,1,0,0,70.25,1.0021,281.0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
0,0,9,1,1,0,0,64.95,547.8,0,0,3,60.87,1.067,547.8,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1
1,1,1,1,2,0,0,74.6,74.6,0,0,1,74.6,1.0,74.6,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,12,1,1,0,1,49.2,571.15,0,0,1,47.6,1.0336,571.15,0,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,23,1,1,1,1,73.75,1756.6,0,0,3,76.37,0.9657,1756.6,1,2,1,0,0,0,0,0,1,1,0,0,0,1,1,1
0,0,62,1,2,1,1,92.3,5731.45,0,0,3,92.44,0.9985,5731.45,3,2,1,0,1,0,0,0,0,1,1,1,0,0,0,1
0,0,37,1,2,0,0,98.8,3475.55,1,0,3,93.93,1.0518,3475.55,2,3,2,0,0,0,0,0,0,1,0,0,0,1,1,1
0,0,8,1,0,0,0,19.2,156.85,0,0,0,19.61,0.9791,156.85,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,31,1,2,0,0,88.65,2683.2,0,0,2,86.55,1.0243,2683.2,2,2,2,0,0,0,1,0,0,1,0,0,1,0,1,0
1,1,13,1,2,0,1,74.4,896.75,1,0,0,68.98,1.0786,896.75,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0,24,1,2,0,1,98.75,2407.3,1,0,3,100.3,0.9845,2407.3,1,3,2,0,0,0,0,1,0,1,0,0,1,0,1,1
1,1,45,1,2,0,1,95.95,4456.65,0,0,3,99.04,0.9688,4456.65,2,3,2,0,0,0,0,0,0,1,0,1,1,0,0,1
1,0,69,1,2,2,0,105.4,6998.95,0,1,4,101.43,1.0391,6998.95,3,3,0,0,1,0,1,0,0,1,0,1,0,1,1,1
0,0,2,1,0,0,0,20.25,36.8,0,0,0,18.4,1.1005,36.8,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,61,1,2,1,1,106.0,6547.7,1,0,4,107.34,0.9875,6547.7,3,3,1,0,1,0,0,1,0,1,1,1,0,0,1,1
0,0,41,1,2,0,1,104.7,4346.4,1,0,4,106.01,0.9876,4346.4,2,3,2,0,0,0,0,1,0,1,0,1,1,0,1,1
0,0,44,0,1,1,1,49.05,2265.0,0,0,3,51.48,0.9528,2265.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
0,0,39,0,1,1,0,35.55,1309.15,0,0,2,33.57,1.059,1309.15,2,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1,1,72,0,1,2,1,65.1,4754.3,0,0,6,66.03,0.9859,4754.3,3,2,0,0,1,0,1,0,0,0,1,1,1,1,1,1
0,0,13,1,2,0,1,96.85,1235.55,0,1,3,95.04,1.019,1235.55,1,3,2,0,0,0,0,1,0,0,0,0,1,0,1,1
1,1,51,1,1,1,1,69.75,3562.5,0,0,4,69.85,0.9986,3562.5,3,2,1,0,1,0,1,0,0,0,1,1,0,1,0,1
1,0,71,1,2,2,1,99.2,7213.75,0,1,4,101.6,0.9764,7213.75,3,3,0,0,1,0,0,1,0,0,0,1,1,0,1,1
0,0,22,1,2,0,1,96.7,2082.95,1,1,2,94.68,1.0213,2082.95,1,3,2,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,2,1,1,0,1,55.05,102.75,1,0,2,51.38,1.0714,102.75,0,1,2,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,56,1,2,1,1,106.8,5914.4,0,0,4,105.61,1.0113,5914.4,3,3,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,1,1,0,0,51.25,51.25,0,0,1,51.25,1.0,51.25,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
1,1,23,1,1,1,1,57.75,1282.85,0,0,3,55.78,1.0353,1282.85,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,66,1,1,1,1,70.85,4738.85,0,1,3,71.8,0.9868,4738.85,3,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0
0,0,1,1,0,0,0,19.55,19.55,0,0,0,19.55,1.0,19.55,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,0,19,1,2,0,1,88.2,1775.8,1,1,2,93.46,0.9437,1775.8,1,2,2,0,0,0,0,1,0,1,0,1,0,0,1,0
0,0,11,1,2,0,1,79.5,795.65,0,0,2,72.33,1.0991,795.65,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0
1,1,8,1,0,1,1,19.75,145.0,1,0,0,18.12,1.09,145.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1,1,52,1,2,0,0,98.15,4993.4,0,0,4,96.03,1.0221,4993.4,3,3,2,0,1,0,0,0,0,1,1,1,1,0,0,1
0,0,3,1,0,0,1,20.25,61.45,0,0,0,20.48,0.9888,61.45,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0
1,1,51,1,2,0,1,79.15,4018.55,0,0,2,78.8,1.0044,4018.55,3,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,15,1,2,0,0,75.65,1146.65,1,1,0,76.44,0.9897,1146.65,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
1,0,64,1,2,0,1,94.25,6081.4,0,1,3,95.02,0.9919,6081.4,3,2,2,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,37,0,1,0,1,40.2,1478.85,0,0,2,39.97,1.0058,1478.85,2,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,13,1,0,2,0,19.95,243.65,0,0,0,18.74,1.0646,243.65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,49,1,1,1,1,55.35,2633.95,0,0,1,53.75,1.0298,2633.95,3,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
0,0,45,1,2,1,1,102.15,4735.35,0,1,3,105.23,0.9707,4735.35,2,3,1,0,0,0,0,0,0,1,0,0,1,0,1,1
0,0,18,1,2,0,1,71.1,1247.75,0,0,0,69.32,1.0257,1247.75,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,1,2,0,1,74.7,74.7,1,1,0,74.7,1.0,74.7,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,68,0,1,2,1,54.1,3794.5,0,0,4,55.8,0.9695,3794.5,3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
0,0,54,1,0,2,0,19.65,1008.7,0,0,0,18.68,1.0519,1008.7,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,1,23,1,2,0,1,88.45,2130.55,0,1,3,92.63,0.9549,2130.55,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0,17,1,2,0,1,76.65,1313.55,1,0,1,77.27,0.992,1313.55,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,71,1,1,2,0,80.4,5727.15,0,0,5,80.66,0.9968,5727.15,3,2,0,0,1,0,1,0,0,1,1,1,1,1,0,1
1,1,67,1,0,2,1,19.25,1372.9,0,0,0,20.49,0.9395,1372.9,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,14,1,2,0,1,84.8,1203.9,0,0,1,85.99,0.9862,1203.9,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,1,0,1,25.8,25.8,1,1,0,25.8,1.0,25.8,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0
0,1,63,1,0,2,0,19.5,1215.1,0,0,0,19.29,1.0109,1215.1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,0,41,1,1,1,1,68.6,2877.05,0,0,3,70.17,0.9776,2877.05,2,2,1,0,0,0,0,1,0,1,0,0,1,1,0,1
1,0,17,1,2,0,0,92.6,1579.7,0,0,2,92.92,0.9966,1579.7,1,2,2,0,0,0,0,1,0,1,0,0,0,0,1,1
1,0,56,1,2,1,1,100.55,5514.95,0,0,3,98.48,1.021,5514.95,3,3,1,0,1,0,0,1,0,1,1,0,0,0,1,1
